Date,ABBN_BEstEBITDA,ABBN_BEstEPS,ABBN_BEstPERatio,ABBN_BidPrice,ABBN_CurrentMarketCap,ABBN_Dividend12MonthYldGross,ABBN_HighPrice,ABBN_LastPrice,ABBN_LowPrice,ABBN_Volume,ALC_BEstEBITDA,ALC_BEstEPS,ALC_BEstPERatio,ALC_BidPrice,ALC_CurrentMarketCap,ALC_Dividend12MonthYldGross,ALC_HighPrice,ALC_LastPrice,ALC_LowPrice,ALC_Volume,AMRZ_BEstEBITDA,AMRZ_BEstEPS,AMRZ_BEstPERatio,AMRZ_BidPrice,AMRZ_CurrentMarketCap,AMRZ_HighPrice,AMRZ_LastPrice,AMRZ_LowPrice,AMRZ_Volume,CFR_BEstEBITDA,CFR_BEstEPS,CFR_BidPrice,CFR_CurrentMarketCap,CFR_Dividend12MonthYldGross,CFR_HighPrice,CFR_LastPrice,CFR_LowPrice,CFR_Volume,GEBN_BEstEBITDA,GEBN_BEstEPS,GEBN_BEstPERatio,GEBN_BidPrice,GEBN_CurrentMarketCap,GEBN_Dividend12MonthYldGross,GEBN_HighPrice,GEBN_LastPrice,GEBN_LowPrice,GEBN_Volume,GIVN_BEstEBITDA,GIVN_BidPrice,GIVN_CurrentMarketCap,GIVN_Dividend12MonthYldGross,GIVN_HighPrice,GIVN_LastPrice,GIVN_LowPrice,GIVN_Volume,HOLN_BEstEBITDA,HOLN_BidPrice,HOLN_CurrentMarketCap,HOLN_Dividend12MonthYldGross,HOLN_HighPrice,HOLN_LastPrice,HOLN_LowPrice,HOLN_Volume,KNIN_BEstEBITDA,KNIN_BEstEPS,KNIN_BEstPERatio,KNIN_BidPrice,KNIN_CurrentMarketCap,KNIN_Dividend12MonthYldGross,KNIN_HighPrice,KNIN_LastPrice,KNIN_LowPrice,KNIN_Volume,LOGN_BEstEBITDA,LOGN_BEstEPS,LOGN_BEstPERatio,LOGN_BidPrice,LOGN_CurrentMarketCap,LOGN_Dividend12MonthYldGross,LOGN_HighPrice,LOGN_LastPrice,LOGN_LowPrice,LOGN_Volume,LONN_BEstEBITDA,LONN_BEstEPS,LONN_BEstPERatio,LONN_BidPrice,LONN_CurrentMarketCap,LONN_Dividend12MonthYldGross,LONN_HighPrice,LONN_LastPrice,LONN_LowPrice,LONN_Volume,NESN_BidPrice,NESN_CurrentMarketCap,NESN_Dividend12MonthYldGross,NESN_HighPrice,NESN_LastPrice,NESN_LowPrice,NESN_Volume,NOVN_BEstEBITDA,NOVN_BEstEPS,NOVN_BEstPERatio,NOVN_BidPrice,NOVN_CurrentMarketCap,NOVN_Dividend12MonthYldGross,NOVN_HighPrice,NOVN_LastPrice,NOVN_LowPrice,NOVN_Volume,PGHN_BEstEBITDA,PGHN_BEstEPS,PGHN_BEstPERatio,PGHN_BidPrice,PGHN_CurrentMarketCap,PGHN_Dividend12MonthYldGross,PGHN_HighPrice,PGHN_LastPrice,PGHN_LowPrice,PGHN_Volume,ROG_BidPrice,ROG_CurrentMarketCap,ROG_Dividend12MonthYldGross,ROG_HighPrice,ROG_LastPrice,ROG_LowPrice,ROG_Volume,SCMN_BEstEBITDA,SCMN_BEstEPS,SCMN_BEstPERatio,SCMN_BidPrice,SCMN_CurrentMarketCap,SCMN_Dividend12MonthYldGross,SCMN_HighPrice,SCMN_LastPrice,SCMN_LowPrice,SCMN_Volume,SIKA_BEstEBITDA,SIKA_BidPrice,SIKA_CurrentMarketCap,SIKA_Dividend12MonthYldGross,SIKA_HighPrice,SIKA_LastPrice,SIKA_LowPrice,SIKA_Volume,SLHN_BidPrice,SLHN_CurrentMarketCap,SLHN_Dividend12MonthYldGross,SLHN_HighPrice,SLHN_LastPrice,SLHN_LowPrice,SLHN_Volume,SREN_BEstEPS,SREN_BEstPERatio,SREN_BidPrice,SREN_CurrentMarketCap,SREN_Dividend12MonthYldGross,SREN_HighPrice,SREN_LastPrice,SREN_LowPrice,SREN_Volume,UBSG_BEstEBITDA,UBSG_BEstEPS,UBSG_BEstPERatio,UBSG_BidPrice,UBSG_CurrentMarketCap,UBSG_Dividend12MonthYldGross,UBSG_HighPrice,UBSG_LastPrice,UBSG_LowPrice,UBSG_Volume,ZURN_BEstEPS,ZURN_BEstPERatio,ZURN_BidPrice,ZURN_CurrentMarketCap,ZURN_Dividend12MonthYldGross,ZURN_HighPrice,ZURN_LastPrice,ZURN_LowPrice,ZURN_Volume,CPURNSA,DXY,ECCPEMUY,EURCHF,EURR002W,FDTR,GDBR10,GSWISS10,GSWISS20,MOVE,SZCPIYOY,USDCHF,USGG10YR,VIX,VSMIXUSEquity,XAU,XBTUSD
2016-01-08,,,,15.838,38031.2302,1.0727,16.2817,15.8477,15.8477,9303786.0,,,,,,,,,,,,,,,,,,,,,,66.05,37925.91,2.4224,68.15,66.05,65.65,2431008.0,,,,318.1,12023.6798,2.6092,326.1,318.1,318.1,111821.0,,1712.0,15826.3669,2.9172,1765.0,1714.0,1713.0,24170.0,,24.058,27917.8167,5.1442,24.722,24.068,24.037,1909151.0,,,,127.7,15324.0,5.4816,130.5,127.7,127.7,295625.0,,,,13.95,2414.8373,3.6695,14.55,13.95,13.9,1418494.0,,,,143.57,8207.9136,1.6119,146.72,143.67,143.67,225690.0,70.3,224144.5131,3.1294,71.75,70.3,70.3,7882154.0,,,,68.883,219781.1187,3.7745,70.896,68.883,68.883,7030191.0,,,,342.5,9144.7503,2.4818,349.5,342.5,342.5,63243.0,263.0,226533.9857,3.0418,270.5,263.0,263.0,1539987.0,,,,488.3,25294.8896,4.5054,495.0,488.3,487.4,159192.0,,58.58,8833.4262,2.0484,59.38,58.58,58.58,290820.0,257.2,8251.2473,2.5272,264.1,257.2,257.2,175870.0,,,93.25,34568.4221,7.7748,95.05,93.25,93.25,1648010.0,,,,17.46,67216.311,4.2955,18.5,17.46,17.46,17258807.0,,,241.4,36307.7593,7.0423,248.2,241.4,241.4,709399.0,236.525,98.54,0.3,1.08665,0.05,0.5,0.514,-0.097,0.352,71.0073,-1.3,0.9948,2.1156,27.01,14.92,1104.15,452.42
2016-01-11,,,,15.7705,37869.1982,1.0773,16.0502,15.7801,15.6355,8178200.0,,,,,,,,,,,,,,,,,,,,,,64.95,37323.0,2.4615,66.35,65.0,64.8,2105995.0,,,,316.1,11948.083,2.6258,319.5,316.1,314.7,106102.0,,1739.0,16057.2066,2.8752,1749.0,1739.0,1718.0,28303.0,,23.461,27213.8021,5.2772,24.037,23.461,23.435,2175050.0,,,,128.0,15384.0,5.4602,129.2,128.2,127.3,143584.0,,,,13.95,2423.4926,3.6564,14.1,14.0,13.65,1026680.0,,,,142.74,8160.2855,1.6213,144.22,142.83,141.35,163863.0,70.2,223985.0931,3.1317,70.75,70.25,69.7,6194543.0,,,,67.666,216033.3286,3.84,69.176,67.708,67.624,6756038.0,,,,341.5,9118.0503,2.489,343.75,341.5,337.5,45201.0,260.9,224728.8603,3.0651,265.5,261.0,260.8,1374378.0,,,,488.4,25305.25,4.5036,493.3,488.5,484.5,117384.0,,58.13,8775.3438,2.0642,58.8,58.13,57.9,331080.0,259.3,8321.8256,2.5058,260.6,259.4,252.5,185869.0,,,94.2,34939.1291,7.6923,94.65,94.25,92.8,1631388.0,,,,17.52,67485.7922,4.2784,17.89,17.53,17.31,13681469.0,,,248.3,37345.5536,6.8466,252.4,248.3,241.1,1328630.0,236.525,98.725,0.3,1.08752,0.05,0.5,0.541,-0.079,0.367,71.0193,-1.3,1.0015,2.1754,24.3,14.88,1094.2,448.92
2016-01-12,,,,16.0309,38471.0314,1.0605,16.2045,16.0309,15.6837,9439679.0,,,,,,,,,,,,,,,,,,,,,,65.5,37638.81,2.4409,66.55,65.55,64.0,1773807.0,,,,327.0,12360.0858,2.5382,329.4,327.0,319.7,182328.0,,1765.0,16297.2798,2.8329,1782.0,1765.0,1733.0,22130.0,,23.492,27250.2167,5.2702,23.906,23.492,23.273,2040995.0,,,,129.4,15528.0,5.4096,130.7,129.4,128.0,234664.0,,,,14.05,2432.1479,3.6434,14.2,14.05,13.9,690515.0,,,,144.87,8287.2938,1.5964,145.61,145.06,141.54,191052.0,71.75,228927.113,3.0641,72.1,71.8,70.05,5330932.0,,,,68.631,219245.7201,3.7838,69.47,68.715,67.96,7895076.0,,,,346.25,9244.8753,2.4549,350.5,346.25,339.25,55158.0,264.1,227546.8046,3.0292,265.7,264.1,259.7,1326733.0,,,,492.1,25496.9172,4.4697,496.0,492.2,485.7,115528.0,,60.63,9100.1749,1.9786,61.45,60.65,58.23,813480.0,263.1,8443.7336,2.4696,265.1,263.2,258.1,210438.0,,,95.2,35291.3007,7.6155,95.95,95.2,93.65,1527900.0,,,,17.57,67639.7815,4.2686,17.82,17.57,17.41,11528396.0,,,252.7,38022.376,6.7247,255.2,252.8,244.8,825142.0,236.525,98.974,0.3,1.08818,0.05,0.5,0.533,-0.074,0.36,71.964,-1.3,1.0022,2.1032,22.47,14.93,1086.56,447.05
2016-01-13,,,,16.1852,38841.3903,1.0503,16.3589,16.1852,16.137,6905192.0,,,,,,,,,,,,,,,,,,,,,,65.4,37581.39,2.4446,66.75,65.45,65.05,2549531.0,,,,340.0,12855.2452,2.4405,340.7,340.1,336.2,254490.0,,1810.0,16731.2584,2.7594,1825.0,1812.0,1801.0,32221.0,,23.707,27505.1185,5.2213,24.105,23.712,23.581,1344472.0,,,,131.0,15732.0,5.3394,132.3,131.1,130.5,139624.0,,,,14.1,2449.4586,3.6177,14.25,14.15,14.05,628719.0,,,,144.87,8282.0018,1.5974,147.84,144.96,144.41,194330.0,72.55,231477.8329,3.0303,73.0,72.6,72.25,5950213.0,,,,69.512,221788.8634,3.7404,70.267,69.512,69.176,5827370.0,,,,344.75,9211.5003,2.4638,354.0,345.0,343.5,63994.0,266.2,229242.6988,3.003,268.1,266.4,265.1,1222804.0,,,,497.4,25781.8279,4.4203,501.5,497.7,493.4,128200.0,,60.58,9100.1749,1.9786,61.12,60.65,60.4,575040.0,265.9,8533.5605,2.4436,267.9,266.0,265.2,191161.0,,,96.55,35810.2904,7.5052,97.35,96.6,96.0,1291924.0,,,,17.65,67986.2573,4.2469,18.01,17.66,17.58,10472553.0,,,255.6,38443.5099,6.651,257.5,255.6,253.7,809069.0,236.525,98.933,0.3,1.09449,0.05,0.5,0.567,-0.122,0.306,74.4599,-1.3,1.0061,2.0927,25.22,14.42,1093.59,428.83
2016-01-14,,,,16.1949,38864.5377,1.0497,16.2624,16.1949,15.7705,9702740.0,,,,,,,,,,,,,,,,,,,,,,64.6,37122.03,2.4749,66.6,64.65,63.15,4134004.0,,,,339.4,12832.5662,2.4448,342.2,339.5,333.7,207631.0,,1798.0,16601.9882,2.7809,1803.0,1798.0,1768.0,25087.0,,23.147,26849.6567,5.3488,23.487,23.147,22.613,2352414.0,,,,129.7,15564.0,5.3971,130.5,129.7,127.8,158259.0,,,,13.7,2380.2159,3.7229,13.9,13.75,13.65,1082042.0,,,,142.65,8149.7015,1.6234,143.57,142.65,139.96,166854.0,71.25,227332.913,3.0856,72.1,71.3,70.8,10036205.0,,,,69.26,221119.6152,3.7517,69.554,69.302,67.792,6723673.0,,,,356.25,9511.8753,2.386,363.0,356.25,348.5,123408.0,262.4,225742.7043,3.0476,264.0,262.5,259.0,1530540.0,,,,487.6,25268.9886,4.51,493.4,487.8,481.3,163427.0,,60.0,9016.2781,2.0,60.35,60.0,59.52,341160.0,261.8,8398.8201,2.4828,263.4,261.8,259.4,146182.0,,,95.0,35235.6946,7.6276,95.8,95.05,93.8,1613137.0,,,,17.39,66946.8298,4.3128,17.51,17.39,16.94,12568429.0,,,250.0,37601.2421,6.8,253.8,250.0,246.3,1030855.0,236.525,99.089,0.3,1.09183,0.05,0.5,0.574,-0.114,0.32,73.6146,-1.3,1.0051,2.0874,23.95,14.64,1078.38,432.13
2016-01-15,,,,15.5969,37452.5444,1.0893,16.137,15.6065,15.539,10125468.0,,,,,,,,,,,,,,,,,,,,,,63.05,36232.02,2.5357,65.1,63.1,62.25,3026419.0,,,,332.2,12560.4175,2.4977,341.3,332.3,330.0,221334.0,,1771.0,16361.9149,2.8217,1809.0,1772.0,1753.0,35579.0,,22.106,25647.9768,5.5994,23.194,22.111,21.928,2569632.0,,,,126.4,15180.0,5.5336,130.5,126.5,125.9,261964.0,,,,13.4,2319.6286,3.8201,13.8,13.4,13.35,700122.0,,,,137.92,7885.1008,1.6779,142.65,138.02,135.33,264961.0,70.1,223506.8332,3.1384,71.3,70.1,69.65,11228414.0,,,,67.372,215096.3811,3.8567,68.967,67.414,66.869,10269877.0,,,,355.25,9485.1753,2.3927,364.25,355.25,350.5,120287.0,256.4,220807.3282,3.1189,263.4,256.5,254.2,2695928.0,,,,478.2,24771.69,4.6006,488.4,478.2,474.6,190502.0,,58.45,8908.4046,2.053,60.42,58.45,58.23,415440.0,262.2,8414.8606,2.4781,269.4,262.3,260.8,265247.0,,,92.6,34327.4626,7.8294,94.9,92.6,91.85,2156144.0,,,,16.71,64329.0125,4.4883,17.42,16.71,16.64,13162139.0,,,242.7,36518.3263,7.0016,249.8,242.8,241.6,929031.0,236.525,98.956,0.3,1.09248,0.05,0.5,0.54,-0.14,0.29,78.0636,-1.3,1.0012,2.0347,27.02,14.33,1088.88,387.31
2016-01-18,,,,15.5294,37267.3649,1.0947,15.7994,15.5294,15.4811,4666863.0,,,,,,,,,,,,,,,,,,,,,,62.75,36059.76,2.5478,64.15,62.8,62.6,1480994.0,,,,332.8,12579.3167,2.494,337.0,332.8,330.7,142086.0,,1769.0,16343.4478,2.8249,1802.0,1770.0,1764.0,26373.0,,22.132,25696.5295,5.5888,22.603,22.153,22.075,1769986.0,,,,129.1,15492.0,5.4222,130.7,129.1,128.5,176203.0,,,,13.55,2345.5946,3.7779,13.75,13.55,13.45,1062856.0,,,,137.28,7842.7646,1.6869,139.78,137.28,136.44,161487.0,70.0,223347.4132,3.1406,70.8,70.05,69.75,5288437.0,,,,67.456,215230.2308,3.8543,68.715,67.456,67.247,5129510.0,,,,354.25,9465.1503,2.3977,358.5,354.5,352.25,59378.0,256.4,220697.0719,3.1201,259.5,256.4,254.8,1197374.0,,,,475.0,24605.9237,4.6316,482.7,475.0,474.9,112578.0,,58.02,8842.36,2.0684,58.87,58.02,57.87,222720.0,258.2,8283.3283,2.5174,265.2,258.2,256.3,168489.0,,,92.45,34271.8566,7.8421,93.7,92.45,92.1,1334373.0,,,,16.73,64483.0017,4.4776,16.99,16.75,16.63,8931251.0,,,242.3,36443.1238,7.0161,246.4,242.3,241.6,452225.0,236.525,98.956,0.3,1.09505,0.05,0.5,0.537,-0.145,0.291,78.0636,-1.3,1.0053,2.0347,27.02,14.33,1089.68,383.87
2016-01-19,,,,15.8766,38100.6725,1.0708,16.1756,15.8766,15.7898,7707191.0,,,,,,,,,,,,,,,,,,,,,,63.75,36605.25,2.5098,64.55,63.75,63.35,1906753.0,,,,337.2,12745.6298,2.4614,339.0,337.2,334.9,131804.0,,1809.0,16712.7912,2.7624,1828.0,1810.0,1789.0,27289.0,,22.315,25890.7404,5.5469,22.702,22.32,22.163,1891007.0,,,,131.5,15792.0,5.3191,133.5,131.6,130.2,231559.0,,,,13.95,2414.8373,3.6695,14.15,13.95,13.7,1336580.0,,,,140.98,8059.7372,1.6415,142.28,141.07,138.85,186597.0,71.2,227173.493,3.0877,71.45,71.25,70.75,5961423.0,,,,68.589,218978.0208,3.7884,69.134,68.631,68.128,4783567.0,,,,361.25,9645.3753,2.3529,362.75,361.25,356.0,60669.0,259.7,223645.7851,3.0793,261.8,259.8,258.5,1253698.0,,,,482.2,24978.8978,4.5624,484.6,482.2,478.5,145200.0,,59.35,9048.1144,2.0213,59.8,59.37,58.57,466860.0,262.1,8414.8606,2.4781,265.0,262.3,260.2,122537.0,,,94.2,34920.5937,7.6964,94.9,94.2,93.6,1502035.0,,,,17.04,65599.4238,4.4014,17.4,17.04,16.98,9152991.0,,,246.6,37104.9057,6.891,249.2,246.7,244.7,441703.0,236.525,98.991,0.3,1.09454,0.05,0.5,0.549,-0.14,0.301,77.3158,-1.3,1.0035,2.0556,26.05,14.09,1087.41,379.99
2016-01-20,,,,15.4618,37128.4804,1.0988,15.6451,15.4715,15.375,9050873.0,,,,,,,,,,,,,,,,,,,,,,62.1,35657.82,2.5765,62.35,62.1,60.85,2692064.0,,,,327.5,12382.7649,2.5336,335.4,327.6,326.6,180833.0,,1751.0,16168.0096,2.8555,1791.0,1751.0,1744.0,29048.0,,21.316,24725.475,5.8083,21.965,21.316,21.201,2314154.0,,,,126.7,15204.0,5.5249,130.9,126.7,126.1,274452.0,,,,13.5,2336.9393,3.7919,13.85,13.5,13.45,1496239.0,,,,138.2,7900.9768,1.6745,140.52,138.3,137.92,278659.0,69.6,221912.6332,3.1609,70.4,69.6,69.0,8269190.0,,,,66.869,213356.3357,3.8882,67.456,66.869,66.282,6810629.0,,,,351.0,9371.7003,2.4217,361.0,351.0,348.75,96864.0,253.3,218039.1276,3.1583,256.9,253.3,252.3,1989147.0,,,,463.7,24020.5618,4.7444,476.6,463.7,463.2,231051.0,,57.6,8781.3957,2.0827,59.12,57.62,57.12,458820.0,250.2,8029.888,2.5969,258.1,250.3,248.6,227280.0,,,90.05,33382.1599,8.0511,92.75,90.05,89.95,2835754.0,,,,16.36,62981.6064,4.5844,16.81,16.36,16.27,14030858.0,,,219.9,33089.093,7.7273,233.2,220.0,217.3,2931032.0,236.525,99.091,0.3,1.09423,0.05,0.5,0.482,-0.165,0.262,81.8198,-1.3,1.0043,1.9824,27.59,14.06,1100.92,407.11
2016-01-21,,,,15.6451,37545.1341,1.0866,15.7705,15.6451,15.4136,7240290.0,,,,,,,,,,,,,,,,,,,,,,62.4,35830.08,2.5641,63.35,62.4,61.9,2680664.0,,,,332.0,12549.078,2.5,333.4,332.0,327.7,147335.0,,1763.0,16278.8127,2.8361,1778.0,1763.0,1748.0,28662.0,,21.792,25277.7622,5.6814,22.038,21.792,21.316,2664245.0,,,,127.2,15276.0,5.4988,129.0,127.3,126.3,255966.0,,,,14.8,2561.9779,3.4588,15.1,14.8,14.35,4769246.0,,,,138.48,7911.5608,1.6722,140.8,138.48,137.37,265083.0,70.55,224941.6131,3.1184,71.35,70.55,69.5,9433633.0,,,,67.247,214560.9825,3.8664,68.505,67.247,67.037,8035260.0,,,,345.75,9231.5253,2.4584,353.0,345.75,341.5,84196.0,256.6,220707.8408,3.1165,261.5,256.7,255.0,1922993.0,,,,470.4,24372.815,4.6759,473.3,470.5,464.5,223234.0,,57.63,8783.9359,2.0821,58.27,57.63,57.18,397140.0,253.9,8148.5879,2.5591,256.2,254.0,250.1,185878.0,,,90.4,33530.4427,8.0155,91.4,90.45,89.1,2357692.0,,,,16.46,63405.0769,4.5537,16.63,16.47,16.21,13008677.0,,,217.7,32758.2021,7.8053,220.8,217.8,212.8,1536224.0,236.525,99.056,0.3,1.09545,0.05,0.5,0.451,-0.195,0.219,80.7258,-1.3,1.0075,2.0311,26.69,14.12,1101.2,406.9
2016-01-22,,,,16.1756,38818.2429,1.051,16.3782,16.1756,15.9441,7088160.0,,,,,,,,,,,,,,,,,,,,,,64.35,36949.77,2.4864,64.9,64.35,63.55,2331574.0,,,,342.3,12942.1816,2.4241,344.6,342.4,336.0,173348.0,,1809.0,16731.2584,2.7594,1823.0,1812.0,1783.0,24269.0,,23.084,26776.8276,5.3634,23.288,23.084,22.331,2562834.0,,,,130.1,15612.0,5.3805,131.2,130.1,128.2,208258.0,,,,15.15,2622.5652,3.3789,15.3,15.15,14.8,1656764.0,,,,143.48,8202.6216,1.6129,143.76,143.57,139.96,238230.0,72.05,229883.633,3.0513,72.3,72.1,71.15,6018003.0,,,,69.554,221922.7131,3.7381,69.889,69.554,68.211,7156582.0,,,,352.25,9411.7503,2.4113,354.5,352.5,347.0,70074.0,265.3,228269.8798,3.0155,266.3,265.3,261.6,1764630.0,,,,488.9,25331.151,4.499,489.7,489.0,476.2,150090.0,,58.78,8964.2885,2.0402,59.53,58.82,58.12,439680.0,256.8,8238.4148,2.5312,259.9,256.8,256.2,133536.0,,,92.6,34327.4626,7.8294,93.4,92.6,91.9,1774320.0,,,,16.82,64790.9802,4.4563,16.98,16.83,16.71,9577865.0,,,224.3,33750.8749,7.5758,225.6,224.4,220.1,982235.0,236.525,99.574,0.3,1.09663,0.05,0.5,0.484,-0.175,0.255,77.3486,-1.3,1.0161,2.0519,22.34,14.46,1097.95,379.03
2016-01-25,,,,16.0309,38471.0314,1.0605,16.2721,16.0309,15.9634,5424642.0,,,,,,,,,,,,,,,,,,,,,,63.75,36605.25,2.5098,64.9,63.75,63.05,1635206.0,,,,347.1,13119.8342,2.3912,349.2,347.1,343.1,177625.0,,1837.0,16962.0981,2.7218,1848.0,1837.0,1812.0,27708.0,,22.059,25593.355,5.6114,23.241,22.064,21.907,2203705.0,,,,131.0,15732.0,5.3394,131.4,131.1,129.9,117993.0,,,,15.45,2674.4972,3.3133,15.5,15.45,15.2,1306946.0,,,,146.17,8366.674,1.5813,146.45,146.45,143.3,210479.0,72.35,230840.1529,3.0387,72.45,72.4,71.75,4524870.0,,,,69.512,221922.7131,3.7381,69.68,69.554,68.841,5539773.0,,,,359.0,9591.9753,2.366,359.25,359.25,354.0,59994.0,265.3,228400.6486,3.012,267.1,265.6,262.2,1245060.0,,,,489.6,25362.2321,4.4935,493.3,489.6,487.6,128943.0,,58.32,8890.6234,2.0571,59.23,58.33,58.0,379860.0,255.8,8209.5419,2.5401,259.5,255.9,254.6,129703.0,,,92.7,34364.5333,7.8209,93.5,92.7,92.1,1397686.0,,,,16.52,63636.0608,4.5372,16.94,16.53,16.42,8429926.0,,,220.4,33164.2955,7.7098,224.4,220.5,218.9,657464.0,236.525,99.36,0.3,1.0989,0.05,0.5,0.471,-0.198,0.229,75.4139,-1.3,1.0128,2.0012,24.15,14.06,1107.9,391.32
2016-01-26,,,,16.3396,39234.8966,1.0398,16.3878,16.3492,15.7705,6923917.0,,,,,,,,,,,,,,,,,,,,,,64.15,36863.64,2.4922,64.55,64.2,61.7,2099579.0,,,,353.1,13346.6248,2.3506,355.1,353.1,342.4,191309.0,,1858.0,17165.237,2.6896,1868.0,1859.0,1805.0,26746.0,,22.3,25872.5331,5.5508,22.305,22.305,21.253,2225584.0,,,,131.5,15804.0,5.3151,131.8,131.7,128.8,133042.0,,,,15.6,2700.4632,3.2814,15.65,15.6,15.1,1103201.0,,,,145.52,8319.0459,1.5903,146.91,145.61,144.5,257752.0,73.2,233550.2928,3.0034,73.25,73.25,71.55,5312400.0,,,,70.183,223930.4578,3.7046,70.477,70.183,68.547,6161526.0,,,,360.0,9618.6753,2.3595,362.0,360.25,352.75,54841.0,265.7,228590.9049,3.0109,266.3,265.7,260.7,1264760.0,,,,491.0,25434.7549,4.4807,493.7,491.0,480.1,160900.0,,59.7,9098.918,2.0101,60.0,59.7,57.52,527340.0,257.7,8273.704,2.5204,258.4,257.9,249.2,202051.0,,,92.6,34345.998,7.8251,92.75,92.65,90.55,1538902.0,,,,16.56,63790.05,4.5263,16.59,16.57,16.01,9909287.0,,,221.7,33359.822,7.6646,223.2,221.8,216.0,1185393.0,236.525,99.087,0.3,1.10531,0.05,0.5,0.446,-0.222,0.211,75.1557,-1.3,1.0168,1.9942,22.5,14.42,1119.91,393.13
2016-01-27,,,,16.6965,40091.3516,1.0176,16.7447,16.7061,16.2431,8780793.0,,,,,,,,,,,,,,,,,,,,,,65.65,37696.23,2.4372,65.75,65.65,63.55,2034983.0,,,,357.1,13497.8185,2.3243,359.1,357.1,352.7,154882.0,,1869.0,17266.8064,2.6738,1870.0,1870.0,1837.0,24425.0,,22.561,26188.1258,5.4839,22.577,22.577,21.975,1438859.0,,,,132.8,15948.0,5.2671,132.9,132.9,131.0,142649.0,,,,15.85,2752.3951,3.2195,15.9,15.9,15.65,1053487.0,,,,146.72,8387.8421,1.5773,148.76,146.82,144.59,245169.0,73.85,235622.7528,2.977,73.9,73.9,72.8,6141389.0,,,,67.54,215631.7797,3.8472,68.673,67.582,67.079,13623578.0,,,,364.25,9732.1503,2.332,364.5,364.5,356.25,64690.0,268.3,230807.8241,2.9806,269.3,268.4,263.6,1647070.0,,,,498.6,25828.4496,4.4124,498.6,498.6,489.5,126210.0,,60.1,9162.4224,1.9961,60.18,60.12,59.42,375000.0,257.2,8254.4554,2.5262,259.1,257.3,255.3,113099.0,,,92.65,34345.998,7.8251,92.85,92.65,91.35,1510418.0,,,,16.67,64175.0232,4.4991,16.73,16.67,16.37,8335652.0,,,225.0,33856.1584,7.5522,225.1,225.1,222.2,1007101.0,236.525,98.902,0.3,1.10575,0.05,0.5,0.443,-0.195,0.247,71.9361,-1.3,1.0151,1.9993,23.11,14.2,1124.97,394.65
2016-01-28,,,,16.5518,39720.9927,1.0271,16.8894,16.5518,16.4843,7857616.0,,,,,,,,,,,,,,,,,,,,,,65.1,37409.13,2.4559,66.65,65.15,64.7,1727165.0,,,,355.0,13418.4418,2.338,362.2,355.0,354.3,142076.0,,1858.0,17165.237,2.6896,1880.0,1859.0,1853.0,20834.0,,22.373,25951.4313,5.5339,22.964,22.373,22.273,2056371.0,,,,131.9,15840.0,5.303,133.4,132.0,131.8,183191.0,,,,15.75,2726.4292,3.2502,16.0,15.75,15.75,1313295.0,,,,143.39,8197.3296,1.6139,147.65,143.48,141.26,228900.0,73.2,233390.8729,3.0055,74.15,73.2,73.1,6887926.0,,,,64.939,207333.1016,4.0012,67.33,64.981,64.31,11280115.0,,,,354.5,9478.5003,2.3944,368.75,355.0,354.0,63975.0,258.1,222611.4285,3.0996,264.4,258.1,255.1,3506667.0,,,,497.9,25792.1883,4.4186,504.5,497.9,494.4,150192.0,,60.83,9274.1902,1.9721,61.53,60.85,60.33,682860.0,253.9,8145.3798,2.5601,259.5,253.9,253.0,130842.0,,,92.7,34383.0687,7.8167,93.4,92.75,91.85,1696725.0,,,,16.55,63713.0554,4.5317,16.95,16.55,16.39,11991730.0,,,221.9,33389.903,7.6577,226.3,222.0,220.5,977457.0,236.525,98.51,0.3,1.10915,0.05,0.5,0.404,-0.207,0.217,70.9823,-1.3,1.0138,1.9784,22.42,14.13,1115.33,382.23
2016-01-29,,,,16.9376,40670.0374,1.0031,17.0051,16.9472,16.6579,8935495.0,,,,,,,,,,,,,,,,,,,,,,66.25,38040.75,2.4151,66.55,66.25,65.3,2289955.0,,,,361.7,13675.4711,2.2941,361.8,361.8,356.5,158406.0,,1906.0,17608.4491,2.6219,1907.0,1907.0,1873.0,36730.0,,22.451,26048.5368,5.5133,22.943,22.456,22.289,2040941.0,,,,134.8,16200.0,5.1852,135.0,135.0,132.7,265603.0,,,,16.15,2795.6718,3.1697,16.15,16.15,15.8,1782579.0,,,,144.69,8271.4178,1.5995,145.61,144.78,142.74,298728.0,75.15,239767.6727,2.9255,75.2,75.2,73.55,8796412.0,,,,65.82,210143.9442,3.9476,65.988,65.862,65.065,9029827.0,,,,368.0,9832.2753,2.3082,368.25,368.25,357.25,78262.0,263.8,227366.2921,3.0315,263.9,263.9,258.8,2623367.0,,,,507.0,26289.487,4.335,509.0,507.5,501.0,139438.0,,60.9,9289.4313,1.9688,61.53,60.95,60.48,598620.0,259.6,8328.2418,2.5039,260.5,259.6,255.2,191787.0,,,94.75,35143.0179,7.6477,94.8,94.8,92.85,1866495.0,,,,16.83,64790.9802,4.4563,16.96,16.83,16.66,13144207.0,,,225.7,33961.4418,7.5288,226.2,225.8,224.0,805872.0,236.525,99.606,0.3,1.10776,0.05,0.5,0.325,-0.253,0.17,74.0039,-1.3,1.0231,1.9209,20.2,14.68,1118.21,375.2
